timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
0.0,-98437.0,13265.98076923077,-15.01923076923077,2031.2884615384614,-52.96153846153846,19.0,-43.0
2.0,-98437.0,13220.923076923076,-60.07692307692308,2032.1538461538462,-52.84615384615385,19.0,-43.0
4.0,-98437.0,13190.884615384615,-90.11538461538461,2032.7307692307693,-52.76923076923077,19.0,-43.0
6.0,-98437.0,13160.846153846154,-120.15384615384616,2033.3076923076924,-52.69230769230769,19.0,-43.0
8.0,-98437.0,13130.807692307691,-150.1923076923077,2033.8846153846155,-52.61538461538461,19.0,-43.0
10.0,-98437.0,13100.76923076923,-180.23076923076923,2034.4615384615386,-52.53846153846154,19.0,-43.0
12.0,-98437.0,13070.73076923077,-210.26923076923077,2035.0384615384614,-52.46153846153846,19.0,-43.0
14.0,-98437.0,13040.692307692309,-240.30769230769232,2035.6153846153845,-52.38461538461539,19.0,-43.0
16.0,-98437.0,13010.653846153846,-270.34615384615387,2036.1923076923076,-52.30769230769231,19.0,-43.0
18.0,-98437.0,12980.615384615385,-300.3846153846154,2036.7692307692307,-52.23076923076923,19.0,-43.0
20.0,-98437.0,12950.576923076924,-330.42307692307696,2037.3461538461538,-52.15384615384615,19.0,-43.0
22.0,-98437.0,12920.538461538461,-360.46153846153845,2037.923076923077,-52.07692307692308,19.0,-43.0
24.0,-98437.0,12890.5,-390.5,2038.5,-52.0,19.0,-43.0
26.0,-98437.0,12860.461538461539,-420.53846153846155,2039.076923076923,-51.92307692307692,19.0,-43.0
28.0,-98437.0,12830.423076923076,-450.5769230769231,2039.6538461538462,-51.84615384615385,19.0,-43.0
30.0,-98437.0,12800.384615384615,-480.61538461538464,2040.2307692307693,-51.76923076923077,19.0,-43.0
32.0,-98437.0,12770.346153846154,-510.6538461538462,2040.8076923076924,-51.69230769230769,19.0,-43.0
34.0,-98437.0,12740.307692307691,-540.6923076923077,2041.3846153846155,-51.61538461538461,19.0,-43.0
36.0,-98437.0,12710.26923076923,-570.7307692307693,2041.9615384615386,-51.53846153846154,19.0,-43.0
38.0,-98437.0,12680.23076923077,-600.7692307692308,2042.5384615384614,-51.46153846153846,19.0,-43.0
40.0,-98437.0,12650.192307692309,-630.8076923076924,2043.1153846153845,-51.38461538461539,19.0,-43.0
42.0,-98437.0,12620.153846153846,-660.8461538461539,2043.6923076923076,-51.30769230769231,19.0,-43.0
44.0,-98437.0,12590.115384615385,-690.8846153846155,2044.2692307692307,-51.23076923076923,19.0,-43.0
46.0,-98437.0,12560.076923076924,-720.9230769230769,2044.8461538461538,-51.15384615384615,19.0,-43.0
48.0,-98437.0,12530.038461538461,-750.9615384615385,2045.423076923077,-51.07692307692308,19.0,-43.0
50.0,-98437.0,12515.01923076923,-765.9807692307693,2045.9038461538462,-50.94230769230769,18.98076923076923,-43.0
52.0,-98437.0,12560.076923076924,-720.9230769230769,2045.6153846153845,-50.76923076923077,18.923076923076923,-43.0
54.0,-98437.0,12590.115384615385,-690.8846153846154,2045.423076923077,-50.65384615384615,18.884615384615383,-43.0
56.0,-98437.0,12620.153846153846,-660.8461538461538,2045.2307692307693,-50.53846153846154,18.846153846153847,-43.0
58.0,-98437.0,12650.192307692309,-630.8076923076923,2045.0384615384614,-50.42307692307692,18.807692307692307,-43.0
60.0,-98437.0,12680.23076923077,-600.7692307692307,2044.8461538461538,-50.30769230769231,18.76923076923077,-43.0
62.0,-98437.0,12710.26923076923,-570.7307692307693,2044.6538461538462,-50.19230769230769,18.73076923076923,-43.0
64.0,-98437.0,12740.307692307691,-540.6923076923076,2044.4615384615386,-50.07692307692308,18.692307692307693,-43.0
66.0,-98437.0,12770.346153846154,-510.65384615384613,2044.2692307692307,-49.96153846153846,18.653846153846153,-43.0
68.0,-98437.0,12800.384615384615,-480.6153846153846,2044.076923076923,-49.84615384615385,18.615384615384617,-43.0
70.0,-98437.0,12830.423076923076,-450.57692307692304,2043.8846153846155,-49.73076923076923,18.576923076923077,-43.0
72.0,-98437.0,12860.461538461539,-420.53846153846155,2043.6923076923076,-49.61538461538461,18.53846153846154,-43.0
74.0,-98437.0,12890.5,-390.5,2043.5,-49.5,18.5,-43.0
76.0,-98437.0,12920.538461538461,-360.46153846153845,2043.3076923076924,-49.38461538461539,18.46153846153846,-43.0
78.0,-98437.0,12950.576923076924,-330.4230769230769,2043.1153846153845,-49.26923076923077,18.423076923076923,-43.0
80.0,-98437.0,12980.615384615385,-300.38461538461536,2042.923076923077,-49.15384615384615,18.384615384615383,-43.0
82.0,-98437.0,13010.653846153846,-270.3461538461538,2042.7307692307693,-49.03846153846154,18.346153846153847,-43.0
84.0,-98437.0,13040.692307692309,-240.30769230769226,2042.5384615384614,-48.92307692307692,18.307692307692307,-43.0
86.0,-98437.0,13070.73076923077,-210.26923076923072,2042.3461538461538,-48.80769230769231,18.26923076923077,-43.0
88.0,-98437.0,13100.76923076923,-180.23076923076917,2042.1538461538462,-48.69230769230769,18.23076923076923,-43.0
90.0,-98437.0,13130.807692307691,-150.19230769230762,2041.9615384615386,-48.57692307692308,18.192307692307693,-43.0
92.0,-98437.0,13160.846153846154,-120.15384615384608,2041.7692307692307,-48.46153846153846,18.153846153846153,-43.0
94.0,-98437.0,13190.884615384615,-90.11538461538453,2041.576923076923,-48.34615384615385,18.115384615384617,-43.0
96.0,-98437.0,13220.923076923076,-60.076923076923094,2041.3846153846155,-48.23076923076923,18.076923076923077,-43.0
98.0,-98437.0,13250.961538461539,-30.038461538461547,2041.1923076923076,-48.11538461538461,18.03846153846154,-43.0
100.0,-98437.0,13311.038461538461,0.0,2040.9807692307693,-47.94230769230769,18.01923076923077,-43.0
102.0,-98437.0,13401.153846153846,0.0,2040.923076923077,-47.76923076923077,18.076923076923077,-43.0
104.0,-98437.0,13461.23076923077,0.0,2040.8846153846155,-47.65384615384615,18.115384615384617,-43.0
106.0,-98437.0,13521.307692307691,0.0,2040.8461538461538,-47.53846153846154,18.153846153846153,-43.0
108.0,-98437.0,13581.384615384615,0.0,2040.8076923076924,-47.42307692307692,18.192307692307693,-43.0
110.0,-98437.0,13641.461538461539,0.0,2040.7692307692307,-47.30769230769231,18.23076923076923,-43.0
112.0,-98437.0,13701.538461538461,0.0,2040.7307692307693,-47.19230769230769,18.26923076923077,-43.0
114.0,-98437.0,13761.615384615385,0.0,2040.6923076923076,-47.07692307692308,18.307692307692307,-43.0
116.0,-98437.0,13821.692307692309,0.0,2040.6538461538462,-46.96153846153846,18.346153846153847,-43.0
118.0,-98437.0,13881.76923076923,0.0,2040.6153846153845,-46.84615384615385,18.384615384615383,-43.0
120.0,-98437.0,13941.846153846154,0.0,2040.576923076923,-46.73076923076923,18.423076923076923,-43.0
122.0,-98437.0,14001.923076923076,0.0,2040.5384615384614,-46.61538461538461,18.46153846153846,-43.0
124.0,-98437.0,14062.0,0.0,2040.5,-46.5,18.5,-43.0
126.0,-98437.0,14122.076923076924,0.0,2040.4615384615386,-46.38461538461539,18.53846153846154,-43.0
128.0,-98437.0,14182.153846153846,0.0,2040.423076923077,-46.26923076923077,18.576923076923077,-43.0
130.0,-98437.0,14242.23076923077,0.0,2040.3846153846155,-46.15384615384615,18.615384615384617,-43.0
132.0,-98437.0,14302.307692307691,0.0,2040.3461538461538,-46.03846153846154,18.653846153846153,-43.0
134.0,-98437.0,14362.384615384615,0.0,2040.3076923076924,-45.92307692307692,18.692307692307693,-43.0
136.0,-98437.0,14422.461538461539,0.0,2040.2692307692307,-45.80769230769231,18.73076923076923,-43.0
138.0,-98437.0,14482.538461538461,0.0,2040.2307692307693,-45.69230769230769,18.76923076923077,-43.0
140.0,-98437.0,14542.615384615385,0.0,2040.1923076923076,-45.57692307692308,18.807692307692307,-43.0
