timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
0.0,-100000.0,-7812.0,-781.0,2062.0,-49.0,25.0,-36.0
2.0,-100000.0,-7779.458333333333,-781.0,2061.625,-49.041666666666664,25.041666666666668,-36.041666666666664
4.0,-100000.0,-7746.916666666667,-781.0,2061.25,-49.083333333333336,25.083333333333332,-36.083333333333336
6.0,-100000.0,-7714.375,-781.0,2060.875,-49.125,25.125,-36.125
8.0,-100000.0,-7681.833333333333,-781.0,2060.5,-49.166666666666664,25.166666666666668,-36.166666666666664
10.0,-100000.0,-7649.291666666667,-781.0,2060.125,-49.208333333333336,25.208333333333332,-36.208333333333336
12.0,-100000.0,-7616.75,-781.0,2059.75,-49.25,25.25,-36.25
14.0,-100000.0,-7584.208333333333,-781.0,2059.375,-49.291666666666664,25.291666666666668,-36.291666666666664
16.0,-100000.0,-7551.666666666667,-781.0,2059.0,-49.333333333333336,25.333333333333332,-36.333333333333336
18.0,-100000.0,-7519.125,-781.0,2058.625,-49.375,25.375,-36.375
20.0,-100000.0,-7486.583333333333,-781.0,2058.25,-49.416666666666664,25.416666666666668,-36.416666666666664
22.0,-100000.0,-7454.041666666667,-781.0,2057.875,-49.458333333333336,25.458333333333332,-36.458333333333336
24.0,-100000.0,-7421.5,-781.0,2057.5,-49.5,25.5,-36.5
26.0,-100000.0,-7388.958333333333,-781.0,2057.125,-49.541666666666664,25.541666666666668,-36.541666666666664
28.0,-100000.0,-7356.416666666667,-781.0,2056.75,-49.583333333333336,25.583333333333332,-36.583333333333336
30.0,-100000.0,-7323.875,-781.0,2056.375,-49.625,25.625,-36.625
32.0,-100000.0,-7291.333333333333,-781.0,2056.0,-49.666666666666664,25.666666666666668,-36.666666666666664
34.0,-100000.0,-7258.791666666667,-781.0,2055.625,-49.708333333333336,25.708333333333332,-36.708333333333336
36.0,-100000.0,-7226.25,-781.0,2055.25,-49.75,25.75,-36.75
38.0,-100000.0,-7193.708333333333,-781.0,2054.875,-49.791666666666664,25.791666666666668,-36.791666666666664
40.0,-100000.0,-7161.166666666667,-781.0,2054.5,-49.833333333333336,25.833333333333332,-36.833333333333336
42.0,-100000.0,-7128.625,-781.0,2054.125,-49.875,25.875,-36.875
44.0,-100000.0,-7096.083333333333,-781.0,2053.75,-49.916666666666664,25.916666666666668,-36.916666666666664
46.0,-100000.0,-7063.541666666667,-781.0,2053.375,-49.958333333333336,25.958333333333332,-36.958333333333336
48.0,-100000.0,-7047.270833333334,-781.0,2053.1875,-49.97916666666667,25.979166666666664,-36.97916666666667
50.0,-100000.0,-7031.0,-781.0,2053.0,-50.0,26.0,-37.0
52.0,-99967.41666666667,-7063.541666666667,-781.0,2053.5833333333335,-50.041666666666664,26.041666666666668,-37.0
54.0,-99934.83333333333,-7096.083333333333,-781.0,2054.1666666666665,-50.083333333333336,26.083333333333332,-37.0
56.0,-99902.25,-7128.625,-781.0,2054.75,-50.125,26.125,-37.0
58.0,-99869.66666666667,-7161.166666666667,-781.0,2055.3333333333335,-50.166666666666664,26.166666666666668,-37.0
