timestamp,accX,accY,accZ,pressure,gyroX,gyroY,gyroZ
0.0,-92968.0,-7031.0,3906.0,2063.0,-34.0,28.0,-14.0
2.0,-93261.0,-6965.875,3645.625,2062.625,-33.625,28.791666666666668,-14.875
4.0,-93554.0,-6900.75,3385.25,2062.25,-33.25,29.583333333333332,-15.75
6.0,-93847.0,-6835.625,3124.875,2061.875,-32.875,30.375,-16.625
8.0,-94140.0,-6770.5,2864.5,2061.5,-32.5,31.166666666666668,-17.5
10.0,-94433.0,-6705.375,2604.125,2061.125,-32.125,31.958333333333332,-18.375
12.0,-94726.0,-6640.25,2343.75,2060.75,-31.75,32.75,-19.25
14.0,-95019.0,-6575.125,2083.375,2060.375,-31.375,33.541666666666664,-20.125
16.0,-95312.0,-6510.0,1823.0,2060.0,-31.0,34.333333333333336,-21.0
18.0,-95605.0,-6444.875,1562.625,2059.625,-30.625,35.125,-21.875
20.0,-95898.0,-6379.75,1302.25,2059.25,-30.25,35.916666666666664,-22.75
22.0,-96191.0,-6314.625,1041.875,2058.875,-29.875,36.70833333333333,-23.625
24.0,-96484.0,-6249.5,781.5,2058.5,-29.5,37.5,-24.5
26.0,-96777.0,-6184.375,521.125,2058.125,-29.125,38.291666666666664,-25.375
28.0,-97070.0,-6119.25,260.75,2057.75,-28.75,39.08333333333333,-26.25
30.0,-97363.0,-6054.125,0.375,2057.375,-28.375,39.875,-27.125
32.0,-97656.0,-5989.0,-260.0,2057.0,-28.0,40.666666666666664,-28.0
34.0,-97949.0,-5923.875,-520.375,2056.625,-27.625,41.45833333333333,-28.875
36.0,-98242.0,-5858.75,-780.75,2056.25,-27.25,42.25,-29.75
38.0,-98535.0,-5793.625,-1041.125,2055.875,-26.875,43.041666666666664,-30.625
40.0,-98828.0,-5728.5,-1301.5,2055.5,-26.5,43.83333333333333,-31.5
42.0,-99121.0,-5663.375,-1561.875,2055.125,-26.125,44.625,-32.375
44.0,-99414.0,-5598.25,-1822.25,2054.75,-25.75,45.416666666666664,-33.25
46.0,-99707.0,-5533.125,-2082.625,2054.375,-25.375,46.20833333333333,-34.125
48.0,-99853.5,-5500.5625,-2212.8125,2054.1875,-25.1875,46.604166666666664,-34.5625
50.0,-100000.0,-5468.0,-2343.0,2054.0,-25.0,47.0,-35.0
52.0,-100032.54166666667,-5435.458333333333,-2375.5833333333335,2054.0,-25.125,47.083333333333336,-35.041666666666664
54.0,-100065.08333333333,-5402.916666666667,-2408.1666666666665,2054.0,-25.25,47.166666666666664,-35.083333333333336
56.0,-100097.625,-5370.375,-2440.75,2054.0,-25.375,47.25,-35.125
58.0,-100130.16666666667,-5337.833333333333,-2473.3333333333335,2054.0,-25.5,47.333333333333336,-35.166666666666664
60.0,-100162.70833333333,-5305.291666666667,-2505.9166666666665,2054.0,-25.625,47.416666666666664,-35.208333333333336
62.0,-100195.25,-5272.75,-2538.5,2054.0,-25.75,47.5,-35.25
64.0,-100227.79166666667,-5240.208333333333,-2571.0833333333335,2054.0,-25.875,47.583333333333336,-35.291666666666664
66.0,-100260.33333333333,-5207.666666666667,-2603.6666666666665,2054.0,-26.0,47.666666666666664,-35.333333333333336
68.0,-100292.875,-5175.125,-2636.25,2054.0,-26.125,47.75,-35.375
70.0,-100325.41666666667,-5142.583333333333,-2668.8333333333335,2054.0,-26.25,47.833333333333336,-35.416666666666664
72.0,-100357.95833333333,-5110.041666666667,-2701.4166666666665,2054.0,-26.375,47.916666666666664,-35.458333333333336
74.0,-100390.5,-5077.5,-2734.0,2054.0,-26.5,48.0,-35.5
76.0,-100423.04166666667,-5044.958333333333,-2766.5833333333335,2054.0,-26.625,48.083333333333336,-35.541666666666664
78.0,-100455.58333333333,-5012.416666666667,-2799.1666666666665,2054.0,-26.75,48.166666666666664,-35.583333333333336
80.0,-100488.125,-4979.875,-2831.75,2054.0,-26.875,48.25,-35.625
82.0,-100520.66666666667,-4947.333333333333,-2864.3333333333335,2054.0,-27.0,48.333333333333336,-35.666666666666664
84.0,-100553.20833333333,-4914.791666666667,-2896.916666666667,2054.0,-27.125,48.416666666666664,-35.708333333333336
86.0,-100585.75,-4882.25,-2929.5,2054.0,-27.25,48.5,-35.75
88.0,-100618.29166666667,-4849.708333333333,-2962.0833333333335,2054.0,-27.375,48.583333333333336,-35.791666666666664
90.0,-100650.83333333333,-4817.166666666667,-2994.666666666667,2054.0,-27.5,48.666666666666664,-35.833333333333336
92.0,-100683.375,-4784.625,-3027.25,2054.0,-27.625,48.75,-35.875
94.0,-100715.91666666667,-4752.083333333333,-3059.8333333333335,2054.0,-27.75,48.833333333333336,-35.916666666666664
96.0,-100748.45833333333,-4719.541666666667,-3092.416666666667,2054.0,-27.875,48.916666666666664,-35.958333333333336
98.0,-100764.72916666666,-4703.270833333334,-3108.7083333333335,2054.0,-27.9375,48.95833333333333,-35.97916666666667
100.0,-100781.0,-4687.0,-3125.0,2054.0,-28.0,49.0,-36.0
102.0,-100813.54166666667,-4719.541666666667,-3125.0,2053.9583333333335,-28.125,48.958333333333336,-36.0
104.0,-100846.08333333333,-4752.083333333333,-3125.0,2053.9166666666665,-28.25,48.916666666666664,-36.0
106.0,-100878.625,-4784.625,-3125.0,2053.875,-28.375,48.875,-36.0
108.0,-100911.16666666667,-4817.166666666667,-3125.0,2053.8333333333335,-28.5,48.833333333333336,-36.0
110.0,-100943.70833333333,-4849.708333333333,-3125.0,2053.7916666666665,-28.625,48.791666666666664,-36.0
112.0,-100976.25,-4882.25,-3125.0,2053.75,-28.75,48.75,-36.0
114.0,-101008.79166666667,-4914.791666666667,-3125.0,2053.7083333333335,-28.875,48.708333333333336,-36.0
116.0,-101041.33333333333,-4947.333333333333,-3125.0,2053.6666666666665,-29.0,48.666666666666664,-36.0
118.0,-101073.875,-4979.875,-3125.0,2053.625,-29.125,48.625,-36.0
120.0,-101106.41666666667,-5012.416666666667,-3125.0,2053.5833333333335,-29.25,48.583333333333336,-36.0
122.0,-101138.95833333333,-5044.958333333333,-3125.0,2053.5416666666665,-29.375,48.541666666666664,-36.0
124.0,-101171.5,-5077.5,-3125.0,2053.5,-29.5,48.5,-36.0
126.0,-101204.04166666667,-5110.041666666667,-3125.0,2053.4583333333335,-29.625,48.458333333333336,-36.0
128.0,-101236.58333333333,-5142.583333333333,-3125.0,2053.4166666666665,-29.75,48.416666666666664,-36.0
130.0,-101269.125,-5175.125,-3125.0,2053.375,-29.875,48.375,-36.0
132.0,-101301.66666666667,-5207.666666666667,-3125.0,2053.3333333333335,-30.0,48.333333333333336,-36.0
134.0,-101334.20833333333,-5240.208333333333,-3125.0,2053.2916666666665,-30.125,48.291666666666664,-36.0
136.0,-101366.75,-5272.75,-3125.0,2053.25,-30.25,48.25,-36.0
138.0,-101399.29166666667,-5305.291666666667,-3125.0,2053.2083333333335,-30.375,48.208333333333336,-36.0
140.0,-101431.83333333333,-5337.833333333333,-3125.0,2053.1666666666665,-30.5,48.166666666666664,-36.0
142.0,-101464.375,-5370.375,-3125.0,2053.125,-30.625,48.125,-36.0
144.0,-101496.91666666667,-5402.916666666667,-3125.0,2053.0833333333335,-30.75,48.083333333333336,-36.0
146.0,-101529.45833333333,-5435.458333333333,-3125.0,2053.0416666666665,-30.875,48.041666666666664,-36.0
148.0,-101545.72916666666,-5451.729166666666,-3125.0,2053.020833333333,-30.9375,48.02083333333333,-36.0
150.0,-101562.0,-5468.0,-3125.0,2053.0,-31.0,48.0,-36.0
152.0,-101562.0,-5468.0,-3125.0,2052.5833333333335,-31.208333333333332,48.083333333333336,-35.916666666666664
154.0,-101562.0,-5468.0,-3125.0,2052.1666666666665,-31.416666666666668,48.166666666666664,-35.833333333333336
156.0,-101562.0,-5468.0,-3125.0,2051.75,-31.625,48.25,-35.75
158.0,-101562.0,-5468.0,-3125.0,2051.3333333333335,-31.833333333333332,48.333333333333336,-35.666666666666664
160.0,-101562.0,-5468.0,-3125.0,2050.9166666666665,-32.041666666666664,48.416666666666664,-35.583333333333336
162.0,-101562.0,-5468.0,-3125.0,2050.5,-32.25,48.5,-35.5
164.0,-101562.0,-5468.0,-3125.0,2050.0833333333335,-32.458333333333336,48.583333333333336,-35.416666666666664
166.0,-101562.0,-5468.0,-3125.0,2049.6666666666665,-32.666666666666664,48.666666666666664,-35.333333333333336
168.0,-101562.0,-5468.0,-3125.0,2049.25,-32.875,48.75,-35.25
170.0,-101562.0,-5468.0,-3125.0,2048.8333333333335,-33.083333333333336,48.833333333333336,-35.166666666666664
172.0,-101562.0,-5468.0,-3125.0,2048.4166666666665,-33.291666666666664,48.916666666666664,-35.083333333333336
174.0,-101562.0,-5468.0,-3125.0,2048.0,-33.5,49.0,-35.0
